%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1728033377090904268,1832,1728033377090390306,gps,0,1,36.1687148,128.46812979999999,119.697,0.364816,0.0,0.0,0.0,0.364816,0.0,0.0,0.0,0.819025,2
1728033377193019865,1833,1728033377192401982,gps,0,1,36.1687156,128.4681297,119.691,0.364816,0.0,0.0,0.0,0.364816,0.0,0.0,0.0,0.819025,2
1728033377290506429,1834,1728033377289960844,gps,0,1,36.1687164,128.4681297,119.714,0.364816,0.0,0.0,0.0,0.364816,0.0,0.0,0.0,0.819025,2
1728033377390703828,1835,1728033377390327332,gps,0,1,36.168717199999996,128.46812979999999,119.711,0.364816,0.0,0.0,0.0,0.364816,0.0,0.0,0.0,0.819025,2
1728033377490178414,1836,1728033377489671362,gps,0,1,36.168718,128.46812979999999,119.705,0.364816,0.0,0.0,0.0,0.364816,0.0,0.0,0.0,0.819025,2
1728033377590333373,1837,1728033377589810909,gps,0,1,36.1687189,128.46812979999999,119.717,0.364816,0.0,0.0,0.0,0.364816,0.0,0.0,0.0,0.819025,2
1728033377690543164,1838,1728033377690076977,gps,0,1,36.1687197,128.46812979999999,119.708,0.36360899999999996,0.0,0.0,0.0,0.36360899999999996,0.0,0.0,0.0,0.817216,2
1728033377790199027,1839,1728033377789783717,gps,0,1,36.1687205,128.46812979999999,119.71300000000001,0.36360899999999996,0.0,0.0,0.0,0.36360899999999996,0.0,0.0,0.0,0.817216,2
1728033377890520358,1840,1728033377889998395,gps,0,1,36.1687213,128.4681299,119.714,0.36360899999999996,0.0,0.0,0.0,0.36360899999999996,0.0,0.0,0.0,0.817216,2
1728033377990519140,1841,1728033377989976039,gps,0,1,36.1687221,128.4681299,119.7,0.36360899999999996,0.0,0.0,0.0,0.36360899999999996,0.0,0.0,0.0,0.817216,2
1728033378089275349,1842,1728033378088908714,gps,0,1,36.1687229,128.4681299,119.726,0.36360899999999996,0.0,0.0,0.0,0.36360899999999996,0.0,0.0,0.0,0.817216,2
1728033378193335230,1843,1728033378192938322,gps,0,1,36.1687236,128.4681299,119.71900000000001,0.36360899999999996,0.0,0.0,0.0,0.36360899999999996,0.0,0.0,0.0,0.817216,2
1728033378290937830,1844,1728033378290515179,gps,0,1,36.1687246,128.46813,119.712,0.36360899999999996,0.0,0.0,0.0,0.36360899999999996,0.0,0.0,0.0,0.817216,2
1728033378390958837,1845,1728033378390533898,gps,0,1,36.1687254,128.46813,119.70700000000001,0.36360899999999996,0.0,0.0,0.0,0.36360899999999996,0.0,0.0,0.0,0.817216,2
1728033378490639372,1846,1728033378490147128,gps,0,1,36.1687262,128.46813,119.71300000000001,0.36240399999999995,0.0,0.0,0.0,0.36240399999999995,0.0,0.0,0.0,0.817216,2
1728033378590829134,1847,1728033378590286096,gps,0,1,36.168727,128.46813,119.718,0.36240399999999995,0.0,0.0,0.0,0.36240399999999995,0.0,0.0,0.0,0.815409,2
1728033378690105604,1848,1728033378689669655,gps,0,1,36.1687278,128.46813,119.72500000000001,0.36240399999999995,0.0,0.0,0.0,0.36240399999999995,0.0,0.0,0.0,0.815409,2
1728033378790290304,1849,1728033378789910251,gps,0,1,36.1687286,128.46813,119.705,0.36240399999999995,0.0,0.0,0.0,0.36240399999999995,0.0,0.0,0.0,0.815409,2
1728033378891110508,1850,1728033378890665890,gps,0,1,36.1687294,128.4681301,119.711,0.36240399999999995,0.0,0.0,0.0,0.36240399999999995,0.0,0.0,0.0,0.815409,2
1728033378989832473,1851,1728033378989189451,gps,0,1,36.1687302,128.4681301,119.735,0.36240399999999995,0.0,0.0,0.0,0.36240399999999995,0.0,0.0,0.0,0.815409,2
1728033379090355502,1852,1728033379089898397,gps,0,1,36.168731,128.46813,119.71900000000001,0.361201,0.0,0.0,0.0,0.361201,0.0,0.0,0.0,0.815409,2
1728033379193877779,1853,1728033379193367627,gps,0,1,36.168731799999996,128.4681301,119.72800000000001,0.361201,0.0,0.0,0.0,0.361201,0.0,0.0,0.0,0.815409,2
1728033379290946943,1854,1728033379290367365,gps,0,1,36.1687326,128.4681301,119.733,0.361201,0.0,0.0,0.0,0.361201,0.0,0.0,0.0,0.813604,2
1728033379390436178,1855,1728033379389975257,gps,0,1,36.1687335,128.4681302,119.71900000000001,0.361201,0.0,0.0,0.0,0.361201,0.0,0.0,0.0,0.813604,2
1728033379491105320,1856,1728033379490607801,gps,0,1,36.168734199999996,128.46813,119.74300000000001,0.361201,0.0,0.0,0.0,0.361201,0.0,0.0,0.0,0.813604,2
1728033379590398349,1857,1728033379589957664,gps,0,1,36.1687351,128.4681301,119.73,0.361201,0.0,0.0,0.0,0.361201,0.0,0.0,0.0,0.813604,2
1728033379689851812,1858,1728033379689360846,gps,0,1,36.1687358,128.4681301,119.732,0.361201,0.0,0.0,0.0,0.361201,0.0,0.0,0.0,0.813604,2
1728033379790101888,1859,1728033379789717665,gps,0,1,36.168736599999995,128.4681302,119.75,0.361201,0.0,0.0,0.0,0.361201,0.0,0.0,0.0,0.813604,2
1728033379889739563,1860,1728033379889152825,gps,0,1,36.1687374,128.4681301,119.723,0.361201,0.0,0.0,0.0,0.361201,0.0,0.0,0.0,0.813604,2
1728033379989872310,1861,1728033379989271624,gps,0,1,36.1687382,128.4681302,119.732,0.361201,0.0,0.0,0.0,0.361201,0.0,0.0,0.0,0.813604,2
1728033380090364881,1862,1728033380089879927,gps,0,1,36.168738999999995,128.4681302,119.736,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.813604,2
1728033380193636802,1863,1728033380193129465,gps,0,1,36.168739699999996,128.4681302,119.751,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.813604,2
1728033380290361669,1864,1728033380290090421,gps,0,1,36.1687405,128.4681302,119.753,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.813604,2
1728033380391316148,1865,1728033380390872159,gps,0,1,36.1687414,128.46813029999998,119.735,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.813604,2
1728033380490594767,1866,1728033380490119113,gps,0,1,36.1687422,128.46813029999998,119.738,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.813604,2
1728033380590716930,1867,1728033380590191584,gps,0,1,36.1687429,128.4681302,119.762,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.813604,2
1728033380690979712,1868,1728033380690509452,gps,0,1,36.1687437,128.4681302,119.766,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.813604,2
1728033380789852736,1869,1728033380789351284,gps,0,1,36.168744499999995,128.46813029999998,119.748,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.813604,2
1728033380890522751,1870,1728033380890082158,gps,0,1,36.1687453,128.46813029999998,119.74300000000001,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.813604,2
1728033380990252676,1871,1728033380989778379,gps,0,1,36.168746,128.4681302,119.762,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.813604,2
1728033381090159493,1872,1728033381089754481,gps,0,1,36.1687467,128.4681302,119.77,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.813604,2
1728033381193256659,1873,1728033381192745040,gps,0,1,36.168747499999995,128.46813029999998,119.755,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.813604,2
1728033381290998339,1874,1728033381290415156,gps,0,1,36.1687483,128.4681302,119.764,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.813604,2
1728033381390173680,1875,1728033381389772159,gps,0,1,36.168749,128.4681302,119.783,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.813604,2
1728033381490640329,1876,1728033381490117944,gps,0,1,36.1687498,128.4681302,119.78,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.813604,2
1728033381590633862,1877,1728033381590174508,gps,0,1,36.168750599999996,128.4681302,119.764,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.813604,2
1728033381689892086,1878,1728033381689357170,gps,0,1,36.1687513,128.4681301,119.785,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.811801,2
1728033381790081908,1879,1728033381789675530,gps,0,1,36.168752,128.4681301,119.795,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.811801,2
1728033381890323007,1880,1728033381890232038,gps,0,1,36.1687529,128.4681302,119.768,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.811801,2
1728033381989600767,1881,1728033381989213973,gps,0,1,36.168753599999995,128.4681301,119.78,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.811801,2
1728033382089761869,1882,1728033382089314389,gps,0,1,36.168754199999995,128.4681301,119.806,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.811801,2
1728033382193547509,1883,1728033382193167099,gps,0,1,36.168754899999996,128.4681301,119.802,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.811801,2
1728033382290198036,1884,1728033382289936713,gps,0,1,36.1687558,128.4681301,119.784,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.813604,2
1728033382390319610,1885,1728033382390111392,gps,0,1,36.1687565,128.4681302,119.804,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.813604,2
1728033382490872714,1886,1728033382490421560,gps,0,1,36.1687571,128.46813,119.812,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.813604,2
1728033382589622116,1887,1728033382589285364,gps,0,1,36.168757899999996,128.46813,119.81,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.813604,2
1728033382690658738,1888,1728033382690145553,gps,0,1,36.1687587,128.4681301,119.812,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.813604,2
1728033382791005136,1889,1728033382790489117,gps,0,1,36.1687594,128.46813,119.81700000000001,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.813604,2
1728033382890938109,1890,1728033382890447389,gps,0,1,36.1687601,128.46813,119.84700000000001,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.813604,2
1728033382990036643,1891,1728033382989659017,gps,0,1,36.1687608,128.4681299,119.85000000000001,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.813604,2
1728033383090844496,1892,1728033383090372723,gps,0,1,36.1687617,128.4681299,119.83,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.815409,2
1728033383193659882,1893,1728033383193235790,gps,0,1,36.1687623,128.4681299,119.857,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.815409,2
1728033383290526342,1894,1728033383290093100,gps,0,1,36.1687631,128.4681299,119.85300000000001,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.815409,2
1728033383390614680,1895,1728033383390252316,gps,0,1,36.1687639,128.4681299,119.837,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.815409,2
1728033383489889854,1896,1728033383489351606,gps,0,1,36.168764599999996,128.46813,119.866,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.815409,2
1728033383590648960,1897,1728033383590321021,gps,0,1,36.1687654,128.4681299,119.882,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.815409,2
1728033383690809595,1898,1728033383690421100,gps,0,1,36.1687661,128.4681299,119.85600000000001,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.815409,2
1728033383790458364,1899,1728033383790002294,gps,0,1,36.168766999999995,128.4681301,119.87,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.817216,2
1728033383890818930,1900,1728033383890376709,gps,0,1,36.168767599999995,128.4681299,119.92,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.817216,2
1728033383990954778,1901,1728033383990507406,gps,0,1,36.1687684,128.4681299,119.915,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.817216,2
1728033384090240679,1902,1728033384089783096,gps,0,1,36.1687692,128.4681299,119.881,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.817216,2
1728033384193144143,1903,1728033384192709702,gps,0,1,36.1687699,128.46813,119.912,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.817216,2
1728033384290878889,1904,1728033384290624116,gps,0,1,36.168770599999995,128.46813,119.95,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.817216,2
1728033384389988732,1905,1728033384389644036,gps,0,1,36.1687714,128.46813,119.933,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.817216,2
1728033384490341571,1906,1728033384489963969,gps,0,1,36.1687722,128.4681301,119.936,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.817216,2
1728033384590941478,1907,1728033384590477707,gps,0,1,36.1687728,128.4681301,119.99000000000001,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.817216,2
1728033384690667441,1908,1728033384690211164,gps,0,1,36.1687736,128.4681301,119.995,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.817216,2
1728033384790955665,1909,1728033384790457924,gps,0,1,36.1687744,128.46813,119.96600000000001,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.819025,2
1728033384892222397,1910,1728033384891686369,gps,0,1,36.1687751,128.4681301,120.015,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.819025,2
1728033384989269188,1911,1728033384988806146,gps,0,1,36.1687758,128.4681301,120.012,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.819025,2
1728033385089217956,1912,1728033385088739049,gps,0,1,36.168776799999996,128.4681301,119.97500000000001,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.819025,2
1728033385193140707,1913,1728033385192593197,gps,0,1,36.1687776,128.4681302,120.007,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.819025,2
1728033385289206844,1914,1728033385288717546,gps,0,1,36.1687782,128.4681301,120.031,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.819025,2
1728033385389900440,1915,1728033385389418956,gps,0,1,36.168779199999996,128.46813,119.998,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.819025,2
1728033385490987484,1916,1728033385490572836,gps,0,1,36.1687799,128.4681302,120.025,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.819025,2
1728033385590539444,1917,1728033385590111614,gps,0,1,36.1687806,128.4681301,120.056,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.819025,2
1728033385690480401,1918,1728033385689975282,gps,0,1,36.1687814,128.46813,120.043,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.820836,2
1728033385790886563,1919,1728033385790344874,gps,0,1,36.1687823,128.4681302,120.037,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.820836,2
1728033385890708519,1920,1728033385890282924,gps,0,1,36.168783,128.4681302,120.056,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.820836,2
1728033385990307206,1921,1728033385989834157,gps,0,1,36.1687838,128.46813,120.059,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.820836,2
1728033386090614857,1922,1728033386090205552,gps,0,1,36.168784699999996,128.4681301,120.05,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.820836,2
1728033386192870356,1923,1728033386192395277,gps,0,1,36.1687855,128.4681301,120.074,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.820836,2
1728033386290684711,1924,1728033386290334596,gps,0,1,36.1687863,128.4681301,120.063,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.820836,2
1728033386391573032,1925,1728033386391138153,gps,0,1,36.168787099999996,128.4681302,120.06700000000001,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.820836,2
1728033386490273028,1926,1728033386489879834,gps,0,1,36.1687879,128.4681302,120.06400000000001,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.820836,2
1728033386590082357,1927,1728033386589963583,gps,0,1,36.1687888,128.4681302,120.06,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8226490000000001,2
1728033386689737015,1928,1728033386689558009,gps,0,1,36.1687896,128.46813029999998,120.06700000000001,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8226490000000001,2
1728033386789893272,1929,1728033386789533899,gps,0,1,36.1687904,128.46813029999998,120.074,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8226490000000001,2
1728033386890594264,1930,1728033386890259729,gps,0,1,36.168791299999995,128.4681302,120.048,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8226490000000001,2
1728033386990370816,1931,1728033386990204410,gps,0,1,36.1687922,128.4681305,120.047,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8226490000000001,2
1728033387089401480,1932,1728033387089110595,gps,0,1,36.168793,128.4681304,120.048,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8226490000000001,2
1728033387193025380,1933,1728033387192660141,gps,0,1,36.168793799999996,128.4681305,120.036,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8226490000000001,2
1728033387290827379,1934,1728033387290330776,gps,0,1,36.1687947,128.4681306,120.032,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8226490000000001,2
1728033387390301969,1935,1728033387389821931,gps,0,1,36.168795599999996,128.4681306,120.024,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8226490000000001,2
1728033387490400452,1936,1728033387490107493,gps,0,1,36.1687964,128.4681307,120.025,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8226490000000001,2
1728033387590984309,1937,1728033387590662495,gps,0,1,36.1687972,128.4681309,120.018,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8226490000000001,2
1728033387690758507,1938,1728033387690343201,gps,0,1,36.168797999999995,128.46813079999998,120.015,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8244640000000001,2
1728033387790679582,1939,1728033387790356736,gps,0,1,36.1687989,128.4681309,120.034,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8244640000000001,2
1728033387891298992,1940,1728033387890834266,gps,0,1,36.1687997,128.468131,120.021,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8244640000000001,2
1728033387989376661,1941,1728033387988897424,gps,0,1,36.168800499999996,128.468131,120.029,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8244640000000001,2
1728033388090385952,1942,1728033388089878512,gps,0,1,36.1688014,128.4681311,120.037,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8244640000000001,2
1728033388193731678,1943,1728033388193365520,gps,0,1,36.1688022,128.4681311,120.017,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8244640000000001,2
1728033388290116541,1944,1728033388289743186,gps,0,1,36.1688031,128.4681311,120.032,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.826281,2
1728033388390184983,1945,1728033388389794704,gps,0,1,36.1688039,128.4681311,120.032,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.826281,2
1728033388490747703,1946,1728033388490325805,gps,0,1,36.1688048,128.4681312,120.047,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.826281,2
1728033388590406277,1947,1728033388589982891,gps,0,1,36.1688055,128.4681312,120.046,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.826281,2
1728033388690692361,1948,1728033388690182542,gps,0,1,36.1688063,128.4681312,120.034,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.826281,2
1728033388790528373,1949,1728033388790083614,gps,0,1,36.168807099999995,128.46813129999998,120.036,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8281000000000001,2
1728033388889781388,1950,1728033388889417642,gps,0,1,36.1688079,128.46813129999998,120.043,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8281000000000001,2
1728033388990018907,1951,1728033388989547953,gps,0,1,36.1688087,128.4681314,120.036,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.8281000000000001,2
1728033389090700087,1952,1728033389090303687,gps,0,1,36.1688094,128.4681315,120.037,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.8281000000000001,2
1728033389193753031,1953,1728033389193332638,gps,0,1,36.1688104,128.4681315,120.048,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.829921,2
1728033389291227431,1954,1728033389290641765,gps,0,1,36.168811,128.4681315,120.045,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.829921,2
1728033389391707007,1955,1728033389391290187,gps,0,1,36.1688119,128.4681315,120.044,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.829921,2
1728033389491314524,1956,1728033389490743880,gps,0,1,36.1688127,128.4681316,120.043,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.831744,2
1728033389590851161,1957,1728033389590485112,gps,0,1,36.1688135,128.4681317,120.03,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.831744,2
1728033389690782716,1958,1728033389690399649,gps,0,1,36.1688142,128.4681316,120.063,0.36,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.831744,2
1728033389789722424,1959,1728033389789267040,gps,0,1,36.168815099999996,128.4681317,120.054,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.831744,2
1728033389890847530,1960,1728033389890371664,gps,0,1,36.1688158,128.4681317,120.05,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.831744,2
1728033389990758835,1961,1728033389990313297,gps,0,1,36.1688167,128.46813179999998,120.042,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.831744,2
1728033390090857454,1962,1728033390090405813,gps,0,1,36.168817499999996,128.46813179999998,120.071,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.831744,2
1728033390193903698,1963,1728033390193354266,gps,0,1,36.1688184,128.4681319,120.053,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.831744,2
1728033390291942723,1964,1728033390291578937,gps,0,1,36.1688192,128.4681319,120.068,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.831744,2
1728033390390972360,1965,1728033390390566925,gps,0,1,36.16882,128.4681321,120.068,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.831744,2
1728033390490678934,1966,1728033390490272325,gps,0,1,36.1688209,128.4681321,120.072,0.358801,0.0,0.0,0.0,0.358801,0.0,0.0,0.0,0.831744,2
1728033390591190461,1967,1728033390590879901,gps,0,1,36.168821699999995,128.4681321,120.065,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.831744,2
1728033390690168428,1968,1728033390689607916,gps,0,1,36.1688225,128.46813219999999,120.07900000000001,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.831744,2
1728033390790888491,1969,1728033390790381825,gps,0,1,36.1688233,128.46813219999999,120.09700000000001,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.8335690000000001,2
1728033390892136202,1970,1728033390891658487,gps,0,1,36.168824099999995,128.46813219999999,120.093,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.8335690000000001,2
1728033390990821359,1971,1728033390990309645,gps,0,1,36.1688249,128.4681323,120.105,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.8335690000000001,2
1728033391090637435,1972,1728033391090153886,gps,0,1,36.1688258,128.4681323,120.08200000000001,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.831744,2
1728033391194199384,1973,1728033391193872113,gps,0,1,36.168826599999996,128.4681324,120.129,0.356409,0.0,0.0,0.0,0.356409,0.0,0.0,0.0,0.831744,2
1728033391290639599,1974,1728033391290268251,gps,0,1,36.1688275,128.4681324,120.101,0.356409,0.0,0.0,0.0,0.356409,0.0,0.0,0.0,0.831744,2
1728033391390521854,1975,1728033391390256836,gps,0,1,36.1688283,128.4681323,120.10300000000001,0.356409,0.0,0.0,0.0,0.356409,0.0,0.0,0.0,0.831744,2
1728033391491102003,1976,1728033391490697081,gps,0,1,36.168828999999995,128.4681324,120.147,0.356409,0.0,0.0,0.0,0.356409,0.0,0.0,0.0,0.831744,2
1728033391590133062,1977,1728033391589621642,gps,0,1,36.16883,128.4681323,120.111,0.356409,0.0,0.0,0.0,0.356409,0.0,0.0,0.0,0.831744,2
1728033391690500037,1978,1728033391690014137,gps,0,1,36.168830899999996,128.4681324,120.096,0.356409,0.0,0.0,0.0,0.356409,0.0,0.0,0.0,0.831744,2
1728033391790780217,1979,1728033391790362479,gps,0,1,36.1688316,128.4681324,120.131,0.356409,0.0,0.0,0.0,0.356409,0.0,0.0,0.0,0.8335690000000001,2
1728033391889924986,1980,1728033391889571697,gps,0,1,36.1688326,128.4681323,120.10900000000001,0.356409,0.0,0.0,0.0,0.356409,0.0,0.0,0.0,0.8335690000000001,2
1728033391989218384,1981,1728033391988818414,gps,0,1,36.1688334,128.46813219999999,120.111,0.356409,0.0,0.0,0.0,0.356409,0.0,0.0,0.0,0.8335690000000001,2
1728033392090151298,1982,1728033392089726737,gps,0,1,36.1688342,128.4681321,120.111,0.356409,0.0,0.0,0.0,0.356409,0.0,0.0,0.0,0.8335690000000001,2
1728033392192792401,1983,1728033392192449880,gps,0,1,36.168835099999995,128.4681321,120.13,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.8335690000000001,2
1728033392290141554,1984,1728033392289933148,gps,0,1,36.1688359,128.4681321,120.09400000000001,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.8335690000000001,2
1728033392391034419,1985,1728033392390538453,gps,0,1,36.1688368,128.4681321,120.11800000000001,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.8335690000000001,2
1728033392489799903,1986,1728033392489447379,gps,0,1,36.1688377,128.468132,120.09400000000001,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.8335690000000001,2
1728033392590680741,1987,1728033392590345121,gps,0,1,36.1688385,128.468132,120.10000000000001,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.8335690000000001,2
1728033392690710960,1988,1728033392690411819,gps,0,1,36.168839399999996,128.4681319,120.123,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.8335690000000001,2
1728033392790718804,1989,1728033392790443622,gps,0,1,36.1688402,128.4681319,120.078,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.8335690000000001,2
1728033392891318982,1990,1728033392890891398,gps,0,1,36.168841,128.4681319,120.09400000000001,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.8335690000000001,2
1728033392990608516,1991,1728033392990078684,gps,0,1,36.1688419,128.46813179999998,120.061,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.831744,2
1728033393090335256,1992,1728033393089908124,gps,0,1,36.1688428,128.4681317,120.081,0.357604,0.0,0.0,0.0,0.357604,0.0,0.0,0.0,0.831744,2
