%time,field.header.seq,field.header.stamp,field.header.frame_id,field.status.status,field.status.service,field.latitude,field.longitude,field.altitude,field.position_covariance0,field.position_covariance1,field.position_covariance2,field.position_covariance3,field.position_covariance4,field.position_covariance5,field.position_covariance6,field.position_covariance7,field.position_covariance8,field.position_covariance_type
1728111971481331481,2360,1728111973099535009,gps,0,1,37.2889331,127.10706909999999,106.75,0.060516,0.0,0.0,0.0,0.060516,0.0,0.0,0.0,0.1936,2
1728111971581066824,2361,1728111973199534984,gps,0,1,37.2889331,127.10706909999999,106.73100000000001,0.060516,0.0,0.0,0.0,0.060516,0.0,0.0,0.0,0.191844,2
1728111971679570305,2362,1728111973299534958,gps,0,1,37.288933199999995,127.107069,106.715,0.060516,0.0,0.0,0.0,0.060516,0.0,0.0,0.0,0.190969,2
1728111971779872592,2363,1728111973399534933,gps,0,1,37.288933199999995,127.107069,106.711,0.060024999999999995,0.0,0.0,0.0,0.060024999999999995,0.0,0.0,0.0,0.190096,2
1728111971879858393,2364,1728111973499534907,gps,0,1,37.288933199999995,127.107069,106.703,0.060024999999999995,0.0,0.0,0.0,0.060024999999999995,0.0,0.0,0.0,0.188356,2
1728111971980744474,2365,1728111973599534882,gps,0,1,37.288933199999995,127.10706889999999,106.70100000000001,0.060024999999999995,0.0,0.0,0.0,0.060024999999999995,0.0,0.0,0.0,0.188356,2
1728111972080164969,2366,1728111973699534856,gps,0,1,37.288933199999995,127.10706889999999,106.706,0.060024999999999995,0.0,0.0,0.0,0.060024999999999995,0.0,0.0,0.0,0.189225,2
1728111972180531271,2367,1728111973799534831,gps,0,1,37.288933199999995,127.10706889999999,106.711,0.060024999999999995,0.0,0.0,0.0,0.060024999999999995,0.0,0.0,0.0,0.189225,2
1728111972279175277,2368,1728111973899534806,gps,0,1,37.2889331,127.107069,106.705,0.060024999999999995,0.0,0.0,0.0,0.060024999999999995,0.0,0.0,0.0,0.189225,2
1728111972384464414,2369,1728111973999534781,gps,0,1,37.2889331,127.10706889999999,106.71900000000001,0.060024999999999995,0.0,0.0,0.0,0.060024999999999995,0.0,0.0,0.0,0.190096,2
1728111972480015937,2370,1728111974099534755,gps,0,1,37.2889331,127.107069,106.718,0.060024999999999995,0.0,0.0,0.0,0.060024999999999995,0.0,0.0,0.0,0.190096,2
1728111972579903691,2371,1728111974199534729,gps,0,1,37.2889331,127.10706889999999,106.718,0.060024999999999995,0.0,0.0,0.0,0.060024999999999995,0.0,0.0,0.0,0.190969,2
1728111972679968592,2372,1728111974299534704,gps,0,1,37.288933,127.10706889999999,106.726,0.060024999999999995,0.0,0.0,0.0,0.060024999999999995,0.0,0.0,0.0,0.190969,2
1728111972780298937,2373,1728111974399534678,gps,0,1,37.2889331,127.10706889999999,106.73100000000001,0.060024999999999995,0.0,0.0,0.0,0.060024999999999995,0.0,0.0,0.0,0.190969,2
1728111972879104695,2374,1728111974499534653,gps,0,1,37.288933,127.10706889999999,106.726,0.060024999999999995,0.0,0.0,0.0,0.060024999999999995,0.0,0.0,0.0,0.191844,2
1728111972980367866,2375,1728111974599534627,gps,0,1,37.288933,127.10706889999999,106.73700000000001,0.060024999999999995,0.0,0.0,0.0,0.060024999999999995,0.0,0.0,0.0,0.191844,2
1728111973079662348,2376,1728111974699534602,gps,0,1,37.288933,127.10706889999999,106.745,0.060024999999999995,0.0,0.0,0.0,0.060024999999999995,0.0,0.0,0.0,0.192721,2
1728111973178671700,2377,1728111974799534577,gps,0,1,37.288933,127.10706889999999,106.74300000000001,0.060024999999999995,0.0,0.0,0.0,0.060024999999999995,0.0,0.0,0.0,0.192721,2
1728111973280100096,2378,1728111974899534551,gps,0,1,37.288933,127.10706889999999,106.726,0.059536,0.0,0.0,0.0,0.059536,0.0,0.0,0.0,0.190969,2
