%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1728111989522914840,24673,1728111989522476803,/map,-0.002675633723725338,0.0005548834682416815,0.050542279067283626,0.9987181840315106,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.010821041362364843,0.010524335389525807,-0.02981022362406315,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,0.0196133,0.18632634999999997,9.7281968,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989532990627,24674,1728111989532518070,/map,-0.0028273193806173835,0.0006171337033224059,0.050533837521616755,0.9987181567772015,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.026494098045273924,0.016720254234105676,-0.002373647782712288,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,0.20593965,0.5295591,9.659550249999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989543157533,24675,1728111989542795184,/map,-0.0030479261962759263,0.0006580558816997463,0.05064742689370073,0.9987117278060801,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.034487706019407954,0.01514945790731078,0.018500490071139894,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,0.0196133,0.21574629999999997,9.934136449999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989553624646,24676,1728111989553121269,/map,-0.003284702694972215,0.0006716092752999282,0.05084811743893046,0.9987007703121609,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.05867796945204936,8.726646259971648e-05,0.038484510006474966,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.0392266,-0.24516625,9.934136449999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989563471543,24677,1728111989563145069,/map,-0.0032091549723717587,0.0003862699325386375,0.05110862800654751,0.9986878692880928,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.02256710722828668,0.001762782544514273,0.054017940349224504,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.21574629999999997,-0.4707192,9.6889702,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989573631946,24678,1728111989573157949,/map,-0.0034244517593601774,0.0003218424453883495,0.05139613363331307,0.9986724222662479,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.030002209841782528,-0.013892820845874863,0.056967546785094914,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.57859235,-0.9512450499999999,9.394770699999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989583975913,24679,1728111989583422236,/map,-0.0036567033461664764,0.000247482615094147,0.051735871628224024,0.9986540776764801,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.04075343803406759,-0.00926769832808989,0.06054547175168329,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.7256921,-1.14737805,9.11037785,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989594212693,24680,1728111989593779104,/map,-0.003854495144001237,0.00018359826380436514,0.052049454238608024,0.9986370529237963,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.03979350694547071,-0.008517206749732328,0.06810274741281874,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.93163175,-1.5984839499999999,9.669356899999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989604961027,24681,1728111989604343803,/map,-0.0039999540278267826,0.00012250599076566067,0.05231942861045156,0.9986223824599233,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.03829252378875559,-0.01499237827463129,0.058485983234329984,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.7551120499999999,-1.8436502,10.659828549999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989615234551,24682,1728111989614615677,/map,-0.004071992983940176,-4.531792899856965e-06,0.05254552247467798,0.9986102277267466,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.01111774733520388,-0.024486969405480445,0.040858157789187256,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.77472535,-2.0299765499999998,10.7088618,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989625315704,24683,1728111989624817161,/map,-0.004116009264335267,-0.00016457540596048824,0.052649451047459474,0.9986045597167443,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.025132741228718343,-0.03790855135331684,0.030874874467779687,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-1.06892485,-1.9417167,9.326124149999998,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989635399191,24684,1728111989635080002,/map,-0.004282479467134565,-0.00032202244218157514,0.05267492865147366,0.9986024777471376,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.0009948376736367678,-0.03396410724380965,0.0059515727493006645,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.83356525,-1.7161637499999998,9.669356899999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989645633621,24685,1728111989645271936,/map,-0.004264588603994667,-0.0004957029095006321,0.05263932514365399,0.9986043606008763,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.006597344572538566,-0.026389378290154263,-0.008813912722571364,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.9022117999999999,-1.7259703999999998,9.855683249999998,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989655728811,24686,1728111989655321725,/map,-0.004213721273950757,-0.0006324698468968236,0.0525516079826221,0.9986091192420381,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.012095131716320703,-0.024329889772800952,-0.013613568165555772,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.4707192,-2.0005566,10.1400761,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989665934441,24687,1728111989665579797,/map,-0.0040578722266424,-0.0007723245977486952,0.05242908753767635,0.9986161064030935,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.02748893571891069,-0.04584979944989103,-0.020891591146372127,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.26477955,-1.7259703999999998,10.0223963,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989676161524,24688,1728111989675686526,/map,-0.0039956942953583,-0.0009605676919560617,0.052245339815166554,0.9986258239222562,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.02405063709248186,-0.03513347784264585,-0.03391174736624982,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.48052585,-1.0983448,9.8851032,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989687528262,24689,1728111989687023369,/map,-0.003758866199051442,-0.0011483634913325021,0.05203563010872762,0.9986374944820453,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.053651421206305686,-0.03721041965251911,-0.03506366467256608,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.9512450499999999,-0.8237586,10.738281749999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989697860304,24690,1728111989697300402,/map,-0.0036605052345417225,-0.0015352267321321314,0.05170306838639039,0.9986546132170728,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.016406094968746697,-0.050335295627516465,-0.05434955290710342,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-1.2160246,-0.9610517,10.395049,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989707960142,24691,1728111989707504795,/map,-0.0032880346977836447,-0.0018206018903911176,0.05135396094647228,0.9986734425885627,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.07204719152232593,-0.07236135078768491,-0.0727278699306037,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-1.06892485,-0.5295591,8.394492399999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989718235334,24692,1728111989717699671,/map,-0.0031942612847317667,-0.0021291123957932075,0.05097828818011523,0.9986923839248381,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.016859880574265223,-0.07717845952318925,-0.08168140899333462,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.7551120499999999,0.21574629999999997,8.24739265,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989728542806,24693,1728111989728102954,/map,-0.0028384839337341995,-0.0020925504989605915,0.050665348373042506,0.9987094606118465,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.061627575887919776,-0.02033308578573394,-0.06862634618841704,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,0.196133,0.392266,5.834956749999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989738990003,24694,1728111989738398969,/map,-0.0016036989302646086,-0.002326693365183365,0.05049301735381589,0.9987204162558374,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.04921828490624009,0.03139847324337799,-0.03974114706791088,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,0.17651969999999997,1.32389775,10.4342756,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989748983791,24695,1728111989748589613,/map,-0.0015179864502558769,-0.002296061096845732,0.050440972861468494,0.9987232509946713,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.008709192967451705,0.006684611035138282,-0.016650441064025905,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,0.0784532,1.34351105,10.8657682,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989759000688,24696,1728111989758623341,/map,-0.001377076212207175,-0.0023152488205101305,0.050502259444904725,0.998720313739019,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.030421088862261164,0.008866272600131194,0.006213372137099813,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,0.0196133,1.5102240999999998,10.09104285,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989769263832,24697,1728111989768839752,/map,-0.0012079627413745405,-0.0023681049501504156,0.05068557891760906,0.9987111218939877,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.0644201026911107,0.0004014257279586958,0.03658210112180115,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.0392266,1.4513842,9.9047165,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989779500368,24698,1728111989779083841,/map,-0.0013478332690785625,-0.0025241977425449736,0.0509900270751287,0.9986950630248017,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.02865830631774689,-0.02282890661608583,0.051487212933832724,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.50013915,0.8041453,9.44380395,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989789714487,24699,1728111989789327243,/map,-0.0016283469054542536,-0.002661421114251468,0.051311528970790096,0.9986778220821207,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.06181956210563915,-0.021432643214490368,0.06424556976591127,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.7551120499999999,0.6962721499999999,10.16949605,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989800999996,24700,1728111989800607183,/map,-0.001863869521439522,-0.0028227011628738736,0.05162430069897757,0.9986608482993081,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.05541420375081996,-0.028780479365386493,0.05630432166933707,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.9512450499999999,0.02941995,9.610517,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989811304558,24701,1728111989810880980,/map,-0.002040460226769297,-0.002945847907628937,0.05181524614592863,0.9986502584834218,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.03961897402027128,-0.03563962332572421,0.04173082241518442,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.73549875,-0.5491724,10.1400761,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989821779753,24702,1728111989821331740,/map,-0.002291756303256379,-0.0029851654070654067,0.05184057579258853,0.9986482821003758,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.02933898472602468,-0.027401669256310976,0.01033234917180643,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.6962721499999999,-0.6962721499999999,10.3754357,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989831885614,24703,1728111989831455492,/map,-0.00249907443336492,-0.0030392480916865625,0.051700389298115816,0.9986548890104313,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.04230678106834255,-0.019757127132575807,-0.02028072590817411,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.6472389,-0.83356525,9.7674234,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989842182150,24704,1728111989841697273,/map,-0.0026123474445887735,-0.003061790916014328,0.051412399321370636,0.9986693978856241,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.028623399732707003,-0.000890117918517108,-0.06366961111275314,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.25497289999999995,-0.0980665,9.81645665,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989852120788,24705,1728111989851774424,/map,-0.0025784117606720107,-0.0032338006333726506,0.05104594008917387,0.9986877421530058,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.03452261260444784,-0.021956241990088665,-0.08019787912913943,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.196133,0.10787314999999999,10.1204628,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989863485824,24706,1728111989863051810,/map,-0.0027896061601604904,-0.0034007150632768867,0.050652556540916584,0.9987066494974381,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.050352748920036404,-0.028029987787028934,-0.07192501847468633,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.6472389,0.4707192,9.4339973,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989873664553,24707,1728111989873221131,/map,-0.003012371855775696,-0.0035155302831304273,0.05023309168632127,0.9987267910506179,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.038467056713955027,-0.02818706741970842,-0.07616616855703254,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.45110589999999995,0.7060787999999999,9.286897549999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989883767269,24708,1728111989883392836,/map,-0.00325073517380903,-0.0034829942805086308,0.04998838201302923,0.9987384357955745,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.04735078260660616,-0.0002443460952792061,-0.04303981935418017,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.20593965,0.6472389,8.0022264,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989894350737,24709,1728111989893755710,/map,-0.003538450914452552,-0.003330800966141433,0.04983116494705342,0.9987458335983532,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.04858996637552213,0.02642428487519415,-0.03876376268679406,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,0.29419949999999995,0.5491724,8.81617835,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989904564936,24710,1728111989904026975,/map,-0.003691061331606948,-0.0030761591247492745,0.0497968799297555,0.9987478080379186,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.03651228795172137,0.05377359425394529,-0.01054178868204575,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,0.37265269999999995,0.196133,9.757616749999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989914631023,24711,1728111989914278554,/map,-0.0038895973168295386,-0.002771723047255652,0.04984991462940484,0.9987453001619098,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.040177479380909466,0.06581636609270616,0.0108035880698449,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,0.9022117999999999,-0.2745862,10.67944185,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989925133993,24712,1728111989924633999,/map,-0.0041184926339837115,-0.002556493988248007,0.04997231701131061,0.9987388396820428,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.027855454861829502,0.0756251164889143,0.021048670779051613,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,0.5491724,-0.61781895,12.0229529,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989935261729,24713,1728111989934828388,/map,-0.0042863088721918075,-0.002338485392651775,0.050147248844281414,0.9987298996603988,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.046321038347929507,0.035273104182805395,0.040352012306108895,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,0.22555294999999997,-1.57887065,8.26700595,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989946229824,24714,1728111989945860108,/map,-0.0045491367444733125,-0.0021429162228308414,0.050348106320215275,0.9987190703370545,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.05283111645786836,0.04305727264670011,0.040090212918309755,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.34323275000000003,-1.3729310000000001,9.1201845,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989956800488,24715,1728111989956330373,/map,-0.004842062560858957,-0.001870591556237538,0.05060169639455098,0.9987054238559937,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.025115287936198404,0.04057890510886816,0.04874704600820163,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.980665,-1.46119085,9.0809579,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989967001615,24716,1728111989966552579,/map,-0.005271091240430957,-0.0016750082782900132,0.05081125756111928,0.9986929588464417,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.08405505677604691,0.04131194339470578,0.0357967029584037,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-1.2356379,-1.5004174499999998,9.42419065,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989978290818,24717,1728111989977894752,/map,-0.005552934534919442,-0.0014546060248947215,0.05102130482511604,0.9986810679557842,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.037734018428117404,0.04961971063419879,0.04066617157146788,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-1.6867437999999997,-1.5494507,9.306510849999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989988474837,24718,1728111989988197055,/map,-0.005746399830326201,-0.0012558964529399536,0.051213994500321075,0.99867038024586,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.0243473430653209,0.03570943649580398,0.03565707661824415,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-1.4709975,-1.77500365,10.208722649999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111989998748982,24719,1728111989998260912,/map,-0.005755217472831506,-0.0010822485871960258,0.05132830906122565,0.9986646638881099,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.00445058959258554,0.03811799086355616,0.021013764194011728,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-1.1179581,-1.8338435499999999,9.237864299999998,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111990010122663,24720,1728111990009744425,/map,-0.005880731317977026,-0.0010192615240880963,0.05140702699613919,0.9986599499732276,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.03134611336581816,0.01815142422074103,0.012217304763960306,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-1.0591182,-1.9417167,10.85596155,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111990020324221,24721,1728111990020052350,/map,-0.005880677941507268,-0.0010195694370625453,0.05145931663835217,0.9986572569386482,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,-0.0049741883681838385,-0.002286381320112572,0.011449359893082803,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-0.9414384,-1.6965504499999997,9.9439431,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111990030663873,24722,1728111990030185467,/map,-0.006478962901281376,-0.0007706670766261391,0.0514431057238009,0.998654612959591,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.021432643214490368,-0.014311699866353502,0.0045204027626653135,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-1.1179581,-1.67693715,9.610517,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111990040458463,24723,1728111990040196758,/map,-0.00625393782083029,-0.0008986642460911933,0.05140753194879523,0.99865777237412,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.05391322059410484,-0.014905111812031574,-0.003420845333908886,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-1.2356379,-1.55925735,8.9436648,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
1728111990050910124,24724,1728111990050353498,/map,-0.00605463587038367,-0.0010366316478158377,0.05135450510589034,0.9986615951285165,0.00022689280275926284,0.0,0.0,0.0,0.00019198621771937625,0.0,0.0,0.0,0.00010471975511965978,0.03883357585687383,-0.03237585762449481,-0.008499753457212385,0.0005585053606381855,0.0,0.0,0.0,0.0004886921905584122,0.0,0.0,0.0,0.00010471975511965978,-1.1964112999999998,-1.4121575999999998,8.590625399999999,0.0064,0.0,0.0,0.0,0.0063,0.0,0.0,0.0,0.0064
